,학교명,년도,전형,과,모집인원,지원인원,경쟁률,평균점수
3223,명지대,2019,적성고사,교통공학과,NA,NA,NA,NA
3224,명지대,2019,적성고사,기계공학과,NA,NA,NA,NA
3225,명지대,2019,적성고사,산업경영공학과,NA,NA,NA,NA
3226,명지대,2019,적성고사,전공자유학부(자연),NA,NA,NA,NA
3227,명지대,2019,재외국민,중어중문학과,3,23,7.7,NA
3228,명지대,2019,재외국민,일어일문학과,3,15,5,NA
3229,명지대,2019,재외국민,영어영문학과,4,20,5,NA
3230,명지대,2019,재외국민,행정학과,4,19,4.8,NA
3231,명지대,2019,재외국민,경제학과,3,11,3.7,NA
3232,명지대,2019,재외국민,정치외교학과,4,14,3.5,NA
3233,명지대,2019,재외국민,디지털미디어학과,3,30,10,NA
3234,명지대,2019,재외국민,경영학과,4,37,9.3,NA
3235,명지대,2019,재외국민,국제통상학과,4,25,6.3,NA
3236,명지대,2019,재외국민,경영정보학과,3,12,4,NA
3237,명지대,2019,재외국민,법학과,4,13,3.3,NA
3238,명지대,2019,재외국민,식품영양학과,2,8,4,NA
3239,명지대,2019,재외국민,생명과학정보학과,2,5,2.5,NA
3240,명지대,2019,재외국민,화학공학과,2,10,5,NA
3241,명지대,2019,재외국민,환경에너지공학과,2,7,3.5,NA
3242,명지대,2019,재외국민,컴퓨터공학과,2,12,6,NA
3243,명지대,2019,재외국민,기계공학과,2,7,3.5,NA
3244,명지대,2019,재외국민,산업경영공학과,2,17,8.5,NA
3245,명지대,2020,학생부교과(교과성적),국어국문학과,3,23,7.7,2.15
3246,명지대,2020,학생부교과(교과성적),중어중문학과,8,55,6.9,2.37
3247,명지대,2020,학생부교과(교과성적),일어일문학과,6,54,9,2.71
3248,명지대,2020,학생부교과(교과성적),영어영문학과,14,95,6.8,2.28
3249,명지대,2020,학생부교과(교과성적),아랍지역학과,3,53,17.7,2.96
3250,명지대,2020,학생부교과(교과성적),사학과,2,23,11.5,2.48
3251,명지대,2020,학생부교과(교과성적),문헌정보학과,2,18,9,2.2
3252,명지대,2020,학생부교과(교과성적),미술사학과,3,18,6,2.85
3253,명지대,2020,학생부교과(교과성적),철학과,3,27,9,2.76
3254,명지대,2020,학생부교과(교과성적),행정학과,14,112,8,2.31
3255,명지대,2020,학생부교과(교과성적),경제학과,10,199,19.9,2.44
3256,명지대,2020,학생부교과(교과성적),정치외교학과,14,108,7.7,2.14
3257,명지대,2020,학생부교과(교과성적),디지털미디어학과,8,52,7,2.35
3258,명지대,2020,학생부교과(교과성적),아동학과,3,19,6.3,2.35
3259,명지대,2020,학생부교과(교과성적),청소년지도학과,2,16,8,2.8
3260,명지대,2020,학생부교과(교과성적),경영학과,42,318,7.6,2.22
3261,명지대,2020,학생부교과(교과성적),국제통상학과,14,116,8.3,2.28
3262,명지대,2020,학생부교과(교과성적),경영정보학과,8,103,13,2.27
3263,명지대,2020,학생부교과(교과성적),법학과,4,31,7.8,2.41
3264,명지대,2020,학생부교과(교과성적),전공자유학부(인문),15,120,8,2.36
3265,명지대,2020,학생부교과(교과성적),융합전공학부(인문),3,20,6.7,2.57
3266,명지대,2020,학생부교과(교과성적),디지털콘텐츠디자인학과,5,39,7.8,2.6
3267,명지대,2020,학생부교과(교과성적),융합소프트웨어학부,9,114,12.7,2.22
3268,명지대,2020,학생부교과(교과성적),수학과,2,13,7,2.28
3269,명지대,2020,학생부교과(교과성적),물리학과,2,16,8,2.54
3270,명지대,2020,학생부교과(교과성적),화학과,3,16,5.3,2.73
3271,명지대,2020,학생부교과(교과성적),식품영양학과,4,29,7.3,3.32
3272,명지대,2020,학생부교과(교과성적),생명과학정보학과,4,22,5.5,2.46
3273,명지대,2020,학생부교과(교과성적),전기공학과,4,27,6.8,2.35
3274,명지대,2020,학생부교과(교과성적),전자공학과,16,88,5.5,2.38
3275,명지대,2020,학생부교과(교과성적),화학공학과,4,22,5.5,2.39
3276,명지대,2020,학생부교과(교과성적),신소재공학과,4,41,10.3,2.5
3277,명지대,2020,학생부교과(교과성적),환경에너지공학과,11,78,7.1,2.42
3278,명지대,2020,학생부교과(교과성적),컴퓨터공학과,11,67,6.1,2.5
3279,명지대,2020,학생부교과(교과성적),토목환경공학과,6,39,6.5,2.63
3280,명지대,2020,학생부교과(교과성적),교통공학과,8,52,6.5,2.71
3281,명지대,2020,학생부교과(교과성적),기계공학과,9,46,5.1,2.22
3282,명지대,2020,학생부교과(교과성적),산업경영공학과,9,73,8,2.43
3283,명지대,2020,학생부교과(교과성적),정보통신공학과,11,74,6.7,2.5
3284,명지대,2020,학생부교과(교과성적),전공자유학부(자연),4,21,5.3,2.53
3285,명지대,2020,학생부교과(교과면접),국어국문학과,5,39,7.8,2.63
3286,명지대,2020,학생부교과(교과면접),중어중문학과,5,66,13.2,3.05
3287,명지대,2020,학생부교과(교과면접),일어일문학과,5,50,10,2.98
3288,명지대,2020,학생부교과(교과면접),영어영문학과,10,110,11,2.67
3289,명지대,2020,학생부교과(교과면접),아랍지역학과,5,44,8.8,3.09
3290,명지대,2020,학생부교과(교과면접),사학과,5,48,9.6,2.68
3291,명지대,2020,학생부교과(교과면접),문헌정보학과,5,45,9,2.77
3292,명지대,2020,학생부교과(교과면접),미술사학과,5,36,7.2,3.06
3293,명지대,2020,학생부교과(교과면접),철학과,5,44,8.8,2.77
3294,명지대,2020,학생부교과(교과면접),행정학과,10,103,10.3,2.8
3295,명지대,2020,학생부교과(교과면접),경제학과,10,94,9,2.94
3296,명지대,2020,학생부교과(교과면접),정치외교학과,10,120,12,2.86
3297,명지대,2020,학생부교과(교과면접),디지털미디어학과,5,84,16.8,2.51
3298,명지대,2020,학생부교과(교과면접),아동학과,5,59,11.8,2.85
3299,명지대,2020,학생부교과(교과면접),청소년지도학과,5,114,22.8,2.64
3300,명지대,2020,학생부교과(교과면접),경영학과,20,322,16.1,2.66
3301,명지대,2020,학생부교과(교과면접),국제통상학과,10,142,14.2,2.94
3302,명지대,2020,학생부교과(교과면접),경영정보학과,5,53,10.6,2.94
3303,명지대,2020,학생부교과(교과면접),법학과,10,148,14.8,2.69
3304,명지대,2020,학생부교과(교과면접),전공자유학부(인문),10,138,13.8,2.82
3305,명지대,2020,학생부교과(교과면접),융합전공학부(인문),5,70,14,2.81
3306,명지대,2020,학생부교과(교과면접),디지털콘텐츠디자인학과,10,79,7.9,2.77
3307,명지대,2020,학생부교과(교과면접),융합소프트웨어학부,10,82,8.2,2.96
3308,명지대,2020,학생부교과(교과면접),수학과,5,32,6.4,2.74
3309,명지대,2020,학생부교과(교과면접),물리학과,5,27,5.4,3.42
3310,명지대,2020,학생부교과(교과면접),화학과,5,39,7.8,2.87
3311,명지대,2020,학생부교과(교과면접),식품영양학과,5,35,7,2.94
3312,명지대,2020,학생부교과(교과면접),생명과학정보학과,5,44,8.8,2.66
3313,명지대,2020,학생부교과(교과면접),전기공학과,10,77,7.7,2.98
3314,명지대,2020,학생부교과(교과면접),전자공학과,20,228,11.4,3.04
3315,명지대,2020,학생부교과(교과면접),화학공학과,5,41,8.2,2.56
3316,명지대,2020,학생부교과(교과면접),신소재공학과,5,39,7.8,2.71
3317,명지대,2020,학생부교과(교과면접),환경에너지공학과,10,91,9.1,2.89
3318,명지대,2020,학생부교과(교과면접),컴퓨터공학과,10,259,25.9,2.95
3319,명지대,2020,학생부교과(교과면접),토목환경공학과,10,81,8.1,3.32
3320,명지대,2020,학생부교과(교과면접),교통공학과,5,43,8.6,3.37
3321,명지대,2020,학생부교과(교과면접),기계공학과,20,131,7,2.99
3322,명지대,2020,학생부교과(교과면접),산업경영공학과,10,79,7.9,3.21
3323,명지대,2020,학생부교과(교과면접),정보통신공학과,10,86,8.6,3.19
3324,명지대,2020,학생부교과(교과면접),전공자유학부(자연),5,55,11,2.94
3325,명지대,2020,학생부교과(교과면접),바둑학과,4,26,6.5,2.56
3326,명지대,2020,학생부교과(교과면접),예술학부(영화),5,70,14,2.15
3327,명지대,2020,학생부교과(교과면접),건축학부(건축학),20,191,9.6,2.87
3328,명지대,2020,학생부교과(교과면접),건축학부(전통건축),10,74,7.4,3.47
3329,명지대,2020,학생부교과(교과면접),건축학부(공간디자인),7,67,9.6,2.93
3330,명지대,2020,학생부교과(교과면접),국제학부,1,5,5,2.98
3331,명지대,2020,학생부종합(명지인재),국어국문학과,11,137,12.45,2.84
3332,명지대,2020,학생부종합(명지인재),중어중문학과,11,151,13.73,3.3
3333,명지대,2020,학생부종합(명지인재),일어일문학과,11,162,14.73,5.52
3334,명지대,2020,학생부종합(명지인재),영어영문학과,21,198,9.4,3.09
3335,명지대,2020,학생부종합(명지인재),아랍지역학과,11,59,5.36,3.72
3336,명지대,2020,학생부종합(명지인재),사학과,11,170,15.45,2.89
3337,명지대,2020,학생부종합(명지인재),문헌정보학과,11,89,8.09,3.12
3338,명지대,2020,학생부종합(명지인재),미술사학과,6,53,8.83,3.31
3339,명지대,2020,학생부종합(명지인재),철학과,6,57,9.5,2.73
3340,명지대,2020,학생부종합(명지인재),행정학과,21,163,7.8,3.02
3341,명지대,2020,학생부종합(명지인재),경제학과,11,62,5.64,3.12
3342,명지대,2020,학생부종합(명지인재),정치외교학과,21,129,6.1,3.1
3343,명지대,2020,학생부종합(명지인재),디지털미디어학과,11,226,20.55,2.79
3344,명지대,2020,학생부종합(명지인재),아동학과,11,93,8.45,3.03
3345,명지대,2020,학생부종합(명지인재),청소년지도학과,11,250,22.73,3.61
3346,명지대,2020,학생부종합(명지인재),경영학과,31,333,10.74,2.89
3347,명지대,2020,학생부종합(명지인재),국제통상학과,21,132,6.3,2.99
3348,명지대,2020,학생부종합(명지인재),경영정보학과,11,68,6.18,3.48
3349,명지대,2020,학생부종합(명지인재),법학과,21,215,10.24,2.91
3350,명지대,2020,학생부종합(명지인재),전공자유학부(인문),20,179,9,3.08
3351,명지대,2020,학생부종합(명지인재),융합전공학부(인문),20,149,7.5,3.4
3352,명지대,2020,학생부종합(명지인재),디지털콘텐츠디자인학과,11,162,14.73,3.64
3353,명지대,2020,학생부종합(명지인재),융합소프트웨어학부,21,187,8.9,3.44
3354,명지대,2020,학생부종합(명지인재),수학과,11,90,8.18,3.39
3355,명지대,2020,학생부종합(명지인재),물리학과,11,62,5.64,4.02
3356,명지대,2020,학생부종합(명지인재),화학과,11,64,5.82,3.09
3357,명지대,2020,학생부종합(명지인재),식품영양학과,11,96,8.73,3.43
3358,명지대,2020,학생부종합(명지인재),생명과학정보학과,21,265,12.62,3.09
3359,명지대,2020,학생부종합(명지인재),전기공학과,21,94,4.5,3.55
3360,명지대,2020,학생부종합(명지인재),전자공학과,21,122,5.8,3.5
3361,명지대,2020,학생부종합(명지인재),화학공학과,21,126,6,3.14
3362,명지대,2020,학생부종합(명지인재),신소재공학과,21,130,6.2,3.27
3363,명지대,2020,학생부종합(명지인재),환경에너지공학과,21,150,7.14,3.29
3364,명지대,2020,학생부종합(명지인재),컴퓨터공학과,30,254,8.5,3.56
3365,명지대,2020,학생부종합(명지인재),토목환경공학과,21,126,6,4.02
3366,명지대,2020,학생부종합(명지인재),교통공학과,11,46,4.18,4.03
3367,명지대,2020,학생부종합(명지인재),기계공학과,21,253,12.1,3.08
3368,명지대,2020,학생부종합(명지인재),산업경영공학과,21,86,4.1,3.53
3369,명지대,2020,학생부종합(명지인재),융합공학부,20,87,4.4,3.95
3370,명지대,2020,학생부종합(명지인재),정보통신공학과,30,187,6.2,3.57
3371,명지대,2020,학생부종합(명지인재),전공자유학부(자연),20,101,5.1,3.44
3372,명지대,2020,학생부종합(명지인재),건축학부(건축학),17,305,17.9,3.4
3373,명지대,2020,학생부종합(명지인재),건축학부(전통건축),5,87,17.4,4.57
3374,명지대,2020,학생부종합(명지인재),건축학부(공간디자인),5,153,30.6,3.88
3375,명지대,2020,학생부교과(국가보훈대상자),국어국문학과,1,5,5,5.18
3376,명지대,2020,학생부교과(국가보훈대상자),중어중문학과,1,6,6,3.42
3377,명지대,2020,학생부교과(국가보훈대상자),일어일문학과,1,5,5,3.01
3378,명지대,2020,학생부교과(국가보훈대상자),영어영문학과,1,7,7,3.25
3379,명지대,2020,학생부교과(국가보훈대상자),아랍지역학과,1,4,4,4.14
3380,명지대,2020,학생부교과(국가보훈대상자),사학과,1,10,10,3.32
3381,명지대,2020,학생부교과(국가보훈대상자),문헌정보학과,1,5,5,3.41
3382,명지대,2020,학생부교과(국가보훈대상자),미술사학과,1,5,5,3.5
3383,명지대,2020,학생부교과(국가보훈대상자),철학과,1,4,4,4.82
3384,명지대,2020,학생부교과(국가보훈대상자),행정학과,1,9,9,2.69
3385,명지대,2020,학생부교과(국가보훈대상자),경제학과,1,9,9,3.94
3386,명지대,2020,학생부교과(국가보훈대상자),정치외교학과,1,4,4,4.86
3387,명지대,2020,학생부교과(국가보훈대상자),디지털미디어학과,1,9,9,2.57
3388,명지대,2020,학생부교과(국가보훈대상자),아동학과,1,6,6,4.76
3389,명지대,2020,학생부교과(국가보훈대상자),청소년지도학과,1,6,6,3.25
3390,명지대,2020,학생부교과(국가보훈대상자),경영학과,1,9,9,NA
3391,명지대,2020,학생부교과(국가보훈대상자),국제통상학과,1,5,5,3.92
3392,명지대,2020,학생부교과(국가보훈대상자),경영정보학과,1,5,5,3.01
3393,명지대,2020,학생부교과(국가보훈대상자),법학과,1,5,5,4.06
3394,명지대,2020,학생부교과(국가보훈대상자),수학과,1,5,5,3.83
3395,명지대,2020,학생부교과(국가보훈대상자),물리학과,1,3,3,5.63
3396,명지대,2020,학생부교과(국가보훈대상자),화학과,1,5,5,4.19
3397,명지대,2020,학생부교과(국가보훈대상자),식품영양학과,1,4,4,3.52
3398,명지대,2020,학생부교과(국가보훈대상자),생명과학정보학과,1,2,2,NA
3399,명지대,2020,학생부교과(국가보훈대상자),전기공학과,1,4,4,3.75
3400,명지대,2020,학생부교과(국가보훈대상자),전자공학과,1,6,6,4.39
3401,명지대,2020,학생부교과(국가보훈대상자),화학공학과,1,3,3,3.6
3402,명지대,2020,학생부교과(국가보훈대상자),신소재공학과,1,8,8,3.98
3403,명지대,2020,학생부교과(국가보훈대상자),환경에너지공학과,1,6,6,NA
3404,명지대,2020,학생부교과(국가보훈대상자),컴퓨터공학과,1,7,7,3.81
3405,명지대,2020,학생부교과(국가보훈대상자),토목환경공학과,1,3,3,2.39
3406,명지대,2020,학생부교과(국가보훈대상자),교통공학과,1,4,4,4.06
3407,명지대,2020,학생부교과(국가보훈대상자),기계공학과,1,4,4,5.3
3408,명지대,2020,학생부교과(국가보훈대상자),산업경영공학과,1,4,4,4.32
3409,명지대,2020,학생부교과(국가보훈대상자),정보통신공학과,1,5,5,3.45
3410,명지대,2020,학생부종합(크리스천리더),국어국문학과,1,7,7,3.94
3411,명지대,2020,학생부종합(크리스천리더),중어중문학과,1,7,7,4.38
3412,명지대,2020,학생부종합(크리스천리더),일어일문학과,1,7,7,3.22
3413,명지대,2020,학생부종합(크리스천리더),영어영문학과,2,13,6.5,3.22
3414,명지대,2020,학생부종합(크리스천리더),아랍지역학과,1,5,5,3.3
3415,명지대,2020,학생부종합(크리스천리더),사학과,1,7,7,3.68
3416,명지대,2020,학생부종합(크리스천리더),문헌정보학과,1,7,7,4.2
3417,명지대,2020,학생부종합(크리스천리더),미술사학과,1,4,4,4.35
3418,명지대,2020,학생부종합(크리스천리더),철학과,1,7,7,4.39
3419,명지대,2020,학생부종합(크리스천리더),행정학과,2,9,4.5,3.92
3420,명지대,2020,학생부종합(크리스천리더),경제학과,2,8,4,3.36
3421,명지대,2020,학생부종합(크리스천리더),정치외교학과,2,10,5,3.77
3422,명지대,2020,학생부종합(크리스천리더),디지털미디어학과,1,11,11,3.92
3423,명지대,2020,학생부종합(크리스천리더),아동학과,1,20,20,4.06
3424,명지대,2020,학생부종합(크리스천리더),청소년지도학과,1,17,17,3.66
3425,명지대,2020,학생부종합(크리스천리더),경영학과,2,28,14,2.73
3426,명지대,2020,학생부종합(크리스천리더),국제통상학과,2,20,10,3.34
3427,명지대,2020,학생부종합(크리스천리더),경영정보학과,1,8,8,3.48
3428,명지대,2020,학생부종합(크리스천리더),법학과,2,13,6.5,3.07
3429,명지대,2020,학생부종합(크리스천리더),디지털콘텐츠디자인학과,2,20,10,3.68
3430,명지대,2020,학생부종합(크리스천리더),융합소프트웨어학부,2,12,6,3.93
3431,명지대,2020,학생부종합(크리스천리더),수학과,2,6,3,3.63
3432,명지대,2020,학생부종합(크리스천리더),물리학과,1,2,2,4.37
3433,명지대,2020,학생부종합(크리스천리더),화학과,1,8,8,3.75
3434,명지대,2020,학생부종합(크리스천리더),식품영양학과,2,5,2.5,4.02
3435,명지대,2020,학생부종합(크리스천리더),생명과학정보학과,2,12,6,4.63
